_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_ingenieur,contract_cdd,contract_contrat pro,contract_indépendant,contract_temps partiel,contract_temps plein,contract_apprentissage,contract_stage,contract_cdi,contract_intérim,location_dirty,dep,salary_band
2bd12dcf53650ea7,"[""ingenieur""]",INGENIEUR CALCUL DE STRUCTURES F/H,STAT MARINE,0.0,Nîmes (30),,"Il sera aussi amené à gérer une équipe d’ingénieurs Structures selon la taille des projets.
En sus de ces activités, l’ingénieur pourra être amené à travailler…",1,CDI,"DESCRIPTION DU POSTE : Dans le cadre du développement de nos activités, STAT MARINE est à la recherche d’un ingénieur Structures confirmé pouvant mener, en complète autonomie, des études de levage, seafastening et dimensionnement de structures métalliques sous les logiciels STAAD PRO, SACS ou ANSYS (pour les analyses FEA). Il sera aussi demandé à l’ingénieur de faire des calculs à la main pour déterminer la taille des soudures ou vérifier des éléments de levage (Padeyes, spreader bars,…).

Ses principales activités / compétences sont:
Design de structures métalliques (installation aids, structures sous-marines PLEM/FLET/ILT/etc incluant interface sol, structures offshores fixes) et calcul de vérifications avec des logiciels tels que StaadPro, ANSYS, SACS
Design de seafastening
Connaissance en matériaux et soudage
Connaissance en geotech
Connaissance en design de pipeline sera un plus apprécié
En sus de ces activités, l’ingénieur pourra être amené à travailler sur d’autres sujets tels que :

Gestion de projets et interface Client
Rédaction de procédures (installation, remorquage)
Ingénierie d’inspection, maintenance et réparation
Supervision en mer ou à terre des travaux (Essentiellement à l’international
RESPONSABILITES : Sous la responsabilité d’un chef de projet, ou directement sous celle d’un chef de service, l’ingénieur devra être garant de la qualité de son travail et maîtriser les délais de réalisation. L’ingénieur Structures sera en charge de la supervision de l’équipe des dessinateurs pour l’élaboration et la revue des plans de structures. Il sera aussi amené à gérer une équipe d’ingénieurs Structures selon la taille des projets.
Profil recherché FORMATION / EXPERIENCE PROFESSIONNELLE : Nous recherchons un ingénieur (Bac + 5) ayant au moins 2 ans d’expériences professionnelles idéalement dans l’industrie offshore. La maîtrise de l’Anglais est requise pour ce poste (lecture et compréhension des documents techniques). Une seconde langue tel que l’Espagnol sera un atout supplémentaire. La connaissance des codes (API, DnVGL, AISC, Eurocodes, ISO) applicables ainsi que les spécifications Client (GS, GP, etc) de l’industrie Pétrolière sera un plus apprécié.

Vous souhaitez vous investir au sein d’une structure à taille humaine dans le sud de la France.

Nous proposons la possibilité de télétravail, nos locaux sont équipés de vestiaires/douches pour les amateurs de sports et du café à volonté !

N’hésitez pas; rejoignez-nous !
Entreprise STAT Marine SAS

(créé en 1983) est un bureau d’étude spécialisé et fournit de l’assistance technique dans le domaine subsea & maritime.

Notre activité principale est le support aux sociétés pétrolières et EMR en France et à l’étranger pour leur développement sous-marins tant en faible profondeur qu’en grande profondeur (supérieure à 1000 m).

Services et produits :
Assistance Technique dans le domaine pétrolier, parapétrolier & EMR (subsea, levage, assistance projet, topsides).

Ingénierie subsea & marine dans le domaine O&G et EMR (design, process, flow assurance, installation, inspection, maintenance, réparation).

Logiciels informatiques de gestion des équipements et champs pétroliers & digitalisation.

Marchés ciblés :
Oil & Gas (Pétrolier et Parapétrolier).

EMR (Energies Marines Renouvelables).

Ressources minières sous-marines.",0,il y a 2 jours,,,,,2020-05-18,1,0,0,0,0,0,0,0,1,0,Nîmes ,30.0,
a14bf04301843c9d,"[""ingenieur""]",Developpeur Web H/F,ELISATH,3.0,Messein (54),,"Formation type ingénieur ou équivalent.
ELISATH, PME high tech Nancy Sud, spécialisée dans la conception, le développement, la commercialisation, l’installation…",1,"Temps plein, CDI","Entreprise
ELISATH, PME high tech Nancy Sud, spécialisée dans la conception, le développement, la commercialisation, l’installation et la maintenance de systèmes de contrôle d’accès, de billetterie informatisée et d’analyse énergétique pour les équipements sportifs et culturels publics.
Nous sommes particulièrement attachés à la qualité de vie au travail et au bien-être de nos salariés, facilités par la taille de l’entreprise, en leur mettant à disposition un espace repos et une salle de repas avec cuisine équipée. Afin de stimuler la créativité et les échanges interpersonnels, des groupes de travail, des réunions interservices, des moments de convivialité rythment la vie de l’entreprise.
Poste
Votre mission consiste pour l’essentiel à :
- Ecriture de CDC
- Analyse des applications existantes
- Migration du programme actuel en VBC et optimisation
- Tests sur banc d’essai et sites pilotes
- Rédaction de documentations
Compétences professionnelles
Connaissances : Développement web en équipe
Langage maitrisé : PHP, MySQL, Javascript
Serveur web : Apache, IIS
Outils : LARAVEL, GIT HUB
Formation
Formation type ingénieur ou équivalent
Expérience : 3 ans
Salaire selon expérience
Type d'emploi : Temps plein, CDI
Expérience:
HTML/CSS: 3 ans (Souhaité)
Informatique: 3 ans (Souhaité)
Développement Web: 3 ans (Souhaité)
Télétravail:
Temporairement en raison du COVID-19",3,il y a 12 jours,,,,,2020-05-08,1,0,0,0,0,1,0,0,1,0,Messein ,54.0,
a632b812940746ad,"[""ingenieur""]",Stage Ingénieur Excellence Opérationnelle H/F (20-016),Fives,3.1,Nancy (54),,"Actuellement en deuxième année d'une Ecole d’ingénieur en lien avec nos spécialités (Centrale, Mines, Art et Métiers, Polytech...), vous êtes attiré(e) par la…",1,Stage,"Fives, faire aimer l'industrie! Nous concevons et réalisons des machines, des équipements de procédés et des lignes de production pour les plus grands industriels mondiaux dans les secteurs de l’aluminium, de l’acier, du verre, de l’automobile, de la logistique, de l’aéronautique, du ciment et de l’énergie à travers le monde (présence dans près de 30 pays, 8700 collaborateurs, plus de 200 ans d’excellence opérationnelle et de savoir-faire). En intégrant sa filiale Fives Nordon (activité Piping Solutions du groupe), vous rejoignez le spécialiste de la tuyauterie industrielle de haute technicité, et cela depuis plus de 115 ans !

Chaque année, Fives Nordon intègre et accompagne de jeunes talents faisant d'eux nos potentiels piliers de demain, sur une palette de métiers variés, techniques et passionnants (Tuyauteur, Soudeur, Ingénieur BE, Ingénieur Projets, Préparateur de chantier...).

Serez-vous notre prochain(e) Stagiaire Ingénieur(e) Excellence Opérationnelle ?

Votre sujet ?
Nous vous proposons de prendre part à l'amélioration d'une ligne d'emboutissage basée sur notre site historique de Nancy.
Avec comme principal objectif de nous faire progresser dans nos performances en matière de fiabilité, de rendement, mais aussi d'ergonomie, vous conduisez une étude complète de notre outil de fabrication.
Vous aurez ensuite à proposer et à défendre les solutions envisageables, puis à construire avec votre tuteur le cahier des charges du projet retenu par la direction.
Avec qui ? Votre tuteur sera le Directeur Adjoint de l'activité Produits, manager expérimenté de l'entreprise, ayant une parfaite connaissance des ateliers de Nancy.
Durée ? 4 mois

Profil
Actuellement en deuxième année d'une Ecole d’ingénieur en lien avec nos spécialités (Centrale, Mines, Art et Métiers, Polytech...), vous êtes attiré(e) par la production, le terrain et l'amélioration continue ? On vous reconnait votre bon sens pratique ?
Alors venez relever ce challenge unique et participez à notre ambition de devenir la référence française en matière de tuyauterie de haute technicité.

Fives Nordon est signataire de la charte diversité en entreprise.
piping-solutions.fivesgroup.com
www.fivesgroup.com
Industry can do it
Critères candidat
Métier
Management Projet",181,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,1,0,0,Nancy ,54.0,
af4d330b5672a723,"[""ingenieur""]",INGENIEUR QUALIFICATION (F/H),Altogen,0.0,France,,"BAC +5 dans le domaine de la santé ou des sciences biomédicales.
Expérience réussie de 2 ans minimum dans les activités de qualification/validation d…",1,,"Profil idéal
Formation
BAC +5 dans le domaine de la santé ou des sciences biomédicales
Expérience
Expérience réussie de 2 ans minimum dans les activités de qualification/validation d’équipements dans l’industrie pharmaceutique ou celle des dispositifs médicaux.
Vous connaissez et maîtrisez tout ou partie des normes BPF (ou GMP), ISO 13 485 et ISO 11 607 ainsi que les exigences FDA concernant la fabrication et le contrôle des dispositifs médicaux.
Projet proposé
Rattaché(e) au service Qualité, vous agissez comme le garant de la bonne conduite des activités de qualification/ validation d’équipements et de procédés.Rattaché(e) au service Qualité, vous agissez comme le garant de la bonne conduite des activités de qualification/ validation d’équipements et de procédés.
A des phases différentes du projet (Audit, APS, APD, Appel d'Offres, suivi de réalisation, Commissioning/Qualification), vous apportez des solutions techniques en conformité avec les normes applicables en vigueur.
Vous évaluez l'approche réglementaire d'un projet de validation (FDA, GMP) en matière d’Equipements, de Procédés et d’Utilités.
Vous définissez puis mettez en oeuvre des Plans Maître de Qualification/Validation (Validation Master Plan).
Vous argumentez votre politique de Qualification auprès de vos clients / et fournisseurs contractés. De plus, vous identifiez et justifiez les points critiques à vérifier au travers d'outils d'analyse de criticité, et assurez la coordination de projet sur la partie qualification et validation en phase exécution.
Vous réalisez la gestion documentaire liée aux qualifications (Rédaction, Approbation, Exécution protocoles, rapports), planifiez et assurez le suivi des activités de qualification. A travers ce travail technique, vous évoluez aussi dans la gestion de projet, ou la qualité, le planning et suivi budgétaire.
Les différentes étapes pour intégrer la tribu
Premier échange téléphonique avec une personne de l'équipe RH
Entretien technique avec un Ingénieur d'affaires
Rencontre physique dans nos bureaux et constitution du dossier de compétences
Dernier échange avec l'un de nos dirigeants",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,France,,
acabe977dd9251f3,"[""ingenieur""]",ALTERNANCE Ingénieur méthodes maintenance multitechnique - D...,SPIE,3.6,Beauvais (60),,"Dans le cadre du développement de notre offre maintenance auprès de nos clients, nous sommes à la recherche d'un(e) alternant(e)Ingénieur(e)en Méthodes.",1,"Temps plein, Apprentissage, Contrat pro","Dans le cadre du développement de notre offre maintenance auprès de nos clients, nous sommes à la recherche d'un(e) alternant(e)Ingénieur(e)en Méthodes.
Rattaché(e)au responsable méthodes, et en lien avec les autres membres du service, vous aurez le rôle de support aux encadrants.

A ce titre, vos missions principales sont les suivantes:
Assurer le suivi d’indicateurs de performance sur des contrats multitechniques et multi-sites.
Participer à l’amélioration des processus
Participer à la mise en place de nouveaux outils(GMAO)
Développer des idées innovantes techniques
Assurer le reporting des données sur nos nouveaux contrats
Étudiant(e)en dernière année d’école d’Ingénieur généraliste (ou formation universitaire équivalente)avec une spécialisation en Maintenance, vous êtes curieux(se),autonomeetvoussentezàl'aiseaveclepersonneldeterrain.Vousavezunespritconceptueletméthodique.Lamaîtrisedesoutilsinformatiques(Word,Excel…)est requise.

Vous pouvez également transmettre votre candidature à romain.thibault@spie.com

Étudiant(e)en dernière année d’école d’Ingénieur généraliste (ou formation universitaire équivalente)avec une spécialisation en Maintenance, vous êtes curieux(se),autonomeetvoussentezàl'aiseaveclepersonneldeterrain.Vousavezunespritconceptueletméthodique.Lamaîtrisedesoutilsinformatiques(Word,Excel…)est requise.

Vous pouvez également transmettre votre candidature à romain.thibault@spie.com",724,Aujourd'hui,,,,,2020-05-20,1,0,1,0,0,1,1,0,0,0,Beauvais ,60.0,
1d2463a6b37629eb,"[""ingenieur""]",Ingénieur méthodes F/H,Vygon,3.5,Saint-Saulve (59),,"Un ingénieur méthodes H/F.
Chaînon indispensable entre le bureau d'études et l'atelier, l'ingénieur méthodes et industrialisation optimise les opérations de…",1,CDI,"Chaînon indispensable entre le bureau d'études et l'atelier, l'ingénieur méthodes et industrialisation optimise les opérations de production et déploie les conditions de fabrication nécessaires (méthodes principalement) à l'industrialisation de nouvelles productions tout en respectant les niveaux de qualité, de quantité, de coûts, de délais, d'hygiène et de sécurité ; ou bien en adaptant les équipements existants soit en investissant dans des équipements supplémentaires.

Dans ce cadre, vos missions principales sont :
Analyser les éléments de fabrication et déterminer les procédés, les méthodes et les moyens opératoires

Assurer la gestion des gammes & Nomenclatures

Participer à l'optimisation des performances des procédés existants

Rédiger les documents de fabrication, de validation ou d'installation et en vérifier la conformité

Repérer et étudier les dysfonctionnements, prendre des mesures correctives et suivre leur mise en œuvre

Concevoir et réaliser les instructions de fabrication

Rédiger des protocoles d'études industrielles et des rapports d'essais

Animer et coordonner les équipes dans la réalisation des projets et lors des réunions techniques

Calculer et optimiser les coûts
Profil recherché De formation Bac+5 ou Ingénieur type Génie Industrielle, Génie des procédés ou Génie Mécanique, vous justifiez d'une première expérience, durant laquelle vous avez su démontrer votre sens de l'organisation, votre rigueur ainsi que vous capacité d'adaptation.

Vous êtes méthodique et aimez travailler avec précision. Vous possédez un bon relationnel et faites preuve de bonnes capacités d'analyse et de synthèse.

Vous justifiez d'un bon niveau d'anglais

Vous maîtrisez les outils bureautiques ainsi que l'outil Autocad ou encore les logiciels de Gestion de Production Assistée par Ordinateur (type : M3/Movex)
Entreprise Vous souhaitez donner du sens à votre carrière en rejoignant une société dont les produits contribuent à sauver des vies;

Vous souhaitez rejoindre une société intégrée qui conçoit, fabrique et commercialise ses produits;

Vous souhaitez rejoindre une société aux valeurs fortes, à l'éthique prégnante et dont la stratégie à long-terme n'est pas rythmée par les cours de la bourse;

Rejoignez VYGON!

VYGON, c'est:
Un groupe français fondé en 1962 indépendant & familial

2350 collaborateurs présents dans 27 pays

11 sites de production dans le monde

80% des résultats du Groupe réinvestis dans le Groupe chaque année

Des clients partout dans le monde

L'intégrité, l'engagement, l'ouverture d'esprit, la recherche d'amélioration et le respect des Hommes – au cœur de toutes nos actions.

Notre ambition? Fournir aux personnels soignants des dispositifs médicaux fiables et innovants afin d'offrir aux patients la meilleure qualité de soins possible dans des conditions de sécurité optimale, à l'hôpital comme à domicile, du prématuré à l'adulte.

VYGON VALUE LIFE.

Dans le cadre de notre développement, nous recherchons pour notre site basée à Saint Saulve (59) :

Un ingénieur méthodes H/F",21,il y a 1 jour,,,,,2020-05-19,1,0,0,0,0,0,0,0,1,0,Saint-Saulve ,59.0,
f4a9643d0713d014,"[""ingenieur""]",Stagiaire Assistant Ingénieur Projet (H/ F) à partir de juil...,CORIANCE,3.3,Noisy-le-Grand (93),,"Stagiaire assistant ingénieur projet (h/ f) à partir de juillet ou similaire: 1 an (Souhaité).
Le Groupe Coriance*, spécialisé dans la gestion des réseaux de…",1,"Temps plein, Stage","Le Groupe Coriance, spécialisé dans la gestion des réseaux de chaud et de froid urbains et opérateur de services en efficacité énergétique et environnementale offre à ses clients des solutions innovantes et performantes pour la conception, la construction et l’exploitation de leurs installations énergétiques.
Le Groupe est composé d'équipes qualifiées et expertes en leur domaine et a inscrit le développement durable au cœur de sa stratégie. 66% du bouquet énergétique de la société est composé d'énergies renouvelables et de récupération telles que la géothermie, le bois énergie ou encore l'incinération de déchets ménagers…
Afin d’accompagner sa croissance et assurer son développement, Coriance recherche un stage d’Assistant Ingénieur Projet (Pôle étude), sur notre site de Noisy-le-Grand (93).
Missions principales :
- Assistance à la réalisation d’études de dimensionnement en suivant les standards et méthodologies, études conceptuelles,
- Assistance à l’évaluation budgétaire des travaux de production, réseaux et sous-stations,
- Aide à la réalisation des standards et méthodologies,
- Rédaction de retours d’expériences techniques et économiques.
Formation et profil :
De formation bac+3/4 avec une spécialité sur l’environnement, énergie, développement durable, vous recherchez un stage opérationnel dans le cadre de votre formation et montrez un intérêt particulier pour la performance énergétique et environnementale.
Vous maîtrisez nécessairement : les logiciels bureautiques (Excel, Word, Outlook, …).
Votre rigueur, votre relationnel, votre autonomie, votre investissement et votre esprit d'équipe sont des atouts qui vous permettront de réussir dans ce poste.
Lieu de travail : Noisy-le-Grand (93)
Durée du contrat : 6 mois
Type d'emploi : Temps plein, Stage
Expérience:
stagiaire assistant ingénieur projet (h/ f) à partir de juillet ou similaire: 1 an (Souhaité)",22,il y a 6 jours,,,,,2020-05-14,1,0,0,0,0,1,0,1,0,0,Noisy-le-Grand ,93.0,
dc3ec5b4160eee90,"[""ingenieur""]",Chargé d'études H/F (20-006),Fives,3.1,Nancy (54),,"Nous concevons et réalisons des machines, des équipements de procédés et des lignes de production pour les plus grands industriels mondiaux dans les secteurs de…",1,,"Rejoignez Fives ! Nous concevons et réalisons des machines, des équipements de procédés et des lignes de production pour les plus grands industriels mondiaux dans les secteurs de l’aluminium, de l’acier, du verre, de l’automobile, de la logistique, de l’aéronautique, du ciment et de l’énergie à travers le monde (présence dans près de 30 pays, 8700 collaborateurs, plus de 200 ans d’excellence opérationnelle et de savoir-faire).

En intégrant sa filiale Fives Nordon (activité Piping Solutions du groupe), vous rejoignez le spécialiste de la tuyauterie industrielle de haute technicité, et cela depuis plus de 110 ans !
Nous recherchons actuellement au sein de notre bureau d’études situé à Nancy (environ 50 personnes), un(e)

Chargé d’Etudes H/F

Vous êtes amené(e) à prendre progressivement en charge le pilotage d’une affaire en interaction avec le client et les différents services (projet, achats, qualité, montage…). Accompagné(e) par le responsable du pôle Etudes, vous animez une équipe composée de calculateurs et de dessinateurs afin de réaliser les documents nécessaires à la réalisation dans nos ateliers et dans le respect des procédures en vigueur. Vous participez à des missions de relevés sur site chez nos clients (déplacement ponctuels en France).
L’anglais technique vous sera nécessaire pour la compréhension des codes de construction et de spécifications techniques de nos équipements.

Profil
Vous êtes Ingénieur(e) généraliste avec de bonnes bases en mécanique ? Vous disposez d’une première expérience dans un domaine industriel (Nucléaire, Automobile, Aéronautique...) ? Vous souhaitez développer vos compétences dans la conduite d’études au sein d’un BE spécialisé en Tuyauterie / Chaudronnerie ?
Rejoignez-nous et prenez part à notre ambition d'être le tuyauteur français de référence !

Fives Nordon est signataire de la charte diversité en entreprise.

piping-solutions.fivesgroup.com
www.fivesgroup.com
Industry can do it
Critères candidat
Métier
Bureau Etudes
Management Projet",181,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Nancy ,54.0,
db1bb2978829cae2,"[""ingenieur""]",Responsable Commercial B to B (H/F),GrDF,4.0,Nancy (54),,"Organiser des sessions de formation et information produits ou règlements en collaborations avec les ingénieurs efficacité énergétique.
Poste basé à Nancy (54).",1,,"Responsable Commercial B to B (H/F) [DCT00001470]

Vous êtes motivé.e
Pour mettre vos compétences au service d’un acteur majeur de la transition énergétique, expert et distributeur du gaz naturel ?
Pour participer à l’avenir de la distribution du gaz naturel (compteur communicant, technologies du réseau intelligent, développement du biogaz et du GNV, …) ?

Rejoignez-nous à GRDF !

GRDF, filiale indépendante d’ENGIE, est le principal gestionnaire de réseau de distribution de gaz naturel en France.

GRDF distribue le gaz naturel à plus de 11 millions de clients, pour qu’ils disposent du gaz quand ils en ont besoin, quel que soit leur fournisseur.
Pour cela, et conformément à ses missions de service public, GRDF conçoit, construit, exploite, entretient le plus grand réseau de distribution d’Europe (198 886 km) et le développe dans plus de 9 500 communes, en garantissant la sécurité des personnes et des biens et la qualité de la distribution.

Chaque jour, ce sont 11 431 femmes et hommes qui s'investissent dans leur mission. Partout en France, des équipes sont prêtes à intervenir 24h/24 et 7j/7 pour fournir le meilleur service possible.

Dans ce contexte, la Délégation Client Territoire Est, recrute un(e) :
Responsable Commercial B to B H/F
Poste basé à Nancy (54)

Rattaché(e) au chef des ventes avec l'appui des services internes de l'entreprise, vous avez la responsabilité de l'accroissement durable de la part de marché du gaz naturel sur un territoire et sur un portefeuille de prospects/clients sur le marché résidentiel (Promoteurs, Bailleurs, Syndics).

Pour cela, vous devrez :
Être l'ambassadeur du groupe et de nos solutions auprès des prospects et clients.
Evaluer l’ensemble des enjeux énergétiques des clients pour prescrire et convaincre.
Identifier des affaires en amont auprès des maîtres d’ouvrage ou par tout autres voies jusqu’à la concrétisation d’une commande de raccordement au gaz.
Traiter les projets pour lesquels l’énergie n’est pas encore choisie ou concurrente.
Identifier les circuits de décision et réaliser de manière autonome l’accompagnement adapté pour gagner l’affaire.
Développer votre chiffre d'affaires par la conquête ou la fidélisation.
Organiser des sessions de formation et information produits ou règlements en collaborations avec les ingénieurs efficacité énergétique.
Proposer et mettre en place un plan d'actions en vue d’atteindre les objectifs qui vous sont fixés.
Collaborer avec les autres services spécialisés de l'entreprise et s'investir dans le suivi clients.
Gérer le portefeuille d’affaires de plusieurs grands comptes de manière proactive (ex. OPH, promoteurs, ...) pour augmenter/conforter la part de marché gaz chez le compte/secteur.

Qualifications

De formation supérieure, vous disposez d’une première expérience professionnelle en tant que Commercial. Au cours de votre parcours, vous avez acquis un grand sens commercial et vous êtes orienté(e) résultats.

Vous êtes doté(e) d'une forte appétence technique, de réelles capacités de négociation et possédez une expérience dans la prescription.
Votre tempérament de chasseur vous permet d'identifier de nouvelles opportunités d'affaires. De fait, la connaissance du marché et des acteurs locaux sera un plus.

Doté(e) de qualités relationnelles et d'écoute, vous possédez un bon esprit d’équipe et vous êtes autonome et force de proposition.

La maîtrise l’outil informatique (Pack office) est indispensable.

En tant qu’Employeur responsable, GRDF valorise la diversité des profils de ses collaborateurs. Son engagement en faveur de l’égalité des chances est reconnu par le Label Diversité.

Emploi: Commercial / Service clientèle
Lieu principal: Europe-France-Grand Est-Nancy -
Horaire: Temps plein
Nature de responsabilité:Responsable d'équipe de première ligne / Cadre
:
Publication d'offre:14 nov. 2019, 04:31:21",137,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Nancy ,54.0,
b3de42e0a16298ce,"[""ingenieur""]",Développeur(se) junior H/F,CA CIB FRANCE,3.9,Saint-Quentin-en-Yvelines (78),,"Formation : Université, Ecole de commerce ou ingénieur/informatique.
Crédit Agricole CIB est la banque de financement de d'investissement du groupe Crédit…",1,"Apprentissage, Contrat pro","Crédit Agricole CIB est la banque de financement de d'investissement du groupe Crédit Agricole, 12e groupe bancaire mondial par les fonds propres Tier1 (The Banker, juillet 2018). Près de 8300 collaborateurs répartis en Europe, Amériques, Asie-Pacifique, Moyen-Orient et Afrique du Nord, accompagnent les clients de la Banque dans la couverture de leurs besoins financiers à travers le monde. Crédit Agricole CIB propose à ses clients grandes entreprises et institutionnels une gamme de produits et services dans les métiers de la banque de marchés, de la banque d'investissement, des financements structurés, de la banque commerciale et du commerce international. Pionnier dans le domaine de la finance Climat, la Banque occupe aujourd'hui une position de leader sur ce segment avec une offre complète pour l'ensemble de ses clients.

Pour plus d'information : www.ca-cib.fr

Twitter: https://twitter.com/ca_cib
LinkedIn: https://www.linkedin.com/company/credit-agricole-cib/
Référence
2020-48412
Date de parution
11/05/2020
Description du poste
Type de métier
Types de métiers Crédit Agricole S.A. - Systèmes d'information / Maîtrise d'Ouvrage
Types de métier complémentaires
Types de métiers Crédit Agricole S.A. - Financement et Investissement
Type de contrat
Alternance / Apprentissage
Durée (en mois)
24
Date prévue de prise de fonction
01/09/2020
Missions
Vous intégrerez Global IT, la direction des systèmes d'information de Crédit Agricole Corporate Investment Bank (CA CIB) présent dans les principaux pays d'Europe, d'Asie-Pacifique, du Moyen-Orient, et d'outre-Atlantique vous permettant ainsi d'évoluer dans un environnement international.
Vous intégrerez une équipe de maîtrise d’œuvre et développement pour accompagner au quotidien les différents métiers de la banque pendant tout le cycle de vie des projets. Vous serez amené à travailler en étroite collaboration avec les équipes de Maîtrise d’ouvrage, les équipes de Production et les équipes de Support de CA CIB.

Votre mission sera de participer aux évolutions fonctionnelles et techniques des applications. Elle comportera plusieurs volets :
Maintenance évolutive : développement de nouvelles fonctionnalités,
Optimisations fonctionnelles & techniques,
Rédaction de fiches documentaires.
Vous pourrez progressivement contribuer aux autres missions de l’équipe en fonction de vos appétences et de vos compétences propres.

Cette offre est générique, elle regroupe plusieurs postes listés ci-dessous et pouvant être réalisés en contrat d’apprentissage ou de professionnalisation :
Développeur au sein de l’équipe Finance IT pour une durée d’1 an
Intégrateur Web au sein de l’équipe Corporate IT pour une durée de 3 ans
Développeur JAVA au sein de l’équipe Marché de Capitaux IT pour une durée de 1 an

N’hésitez pas à indiquer sur votre CV ou lettre de motivation l’offre pour laquelle vous portez le plus d’intérêt.
Les langages listés ci-dessous ne sont donnés qu’à titre d’exemple et ne sont pas exhaustifs.

Vous effectuerez votre alternance sur le campus Saint-Quentin-en-Yvelines, activement ouvert sur la ville et intégré dans un écosystème et une vie locale dynamique. Vous y découvrirez un environnement de travail moderne et agréable dans des bâtiments aux dernières normes HQE environnementales, de nombreux services (salle de sports, boulangerie, conciergerie, vélos électriques, take-away, etc.).
Intégrer CACIB, c'est aussi rejoindre une banque internationale qui s'engage depuis plusieurs années en faveur de l'insertion des jeunes, en proposant un accueil et un accompagnement de qualité pour chacun de ses alternants avec :
un tuteur formé et volontaire,
une équipe dédiée à l'alternance qui organise un suivi des étudiants : journée d'accueil, accompagnement et suivi, etc.
des opportunités post alternance en VIE, CDD et CDI
Conformément à la politique de CACIB en faveur de l’insertion de personnes en situation de handicap, ce poste est ouvert à toutes et à tous.
Si cette annonce vous correspond, postulez pour rejoindre notre communauté d’alternants en 2020, vous devez probablement être notre prochain talent !

Merci d’indiquer en titre de votre CV votre rythme d’alternance.

Localisation du poste
Zone géographique
Europe, France, Ile-de-France, 78 - Yvelines
Ville
Saint-Quentin-en-Yvelines
Critères candidat
Niveau d'études minimum
Bac + 3 / L3
Formation / Spécialisation
Formation : Université, Ecole de commerce ou ingénieur/informatique
Spécialisation : Informatique / Systèmes d'information / Business Intelligence / Informatique de gestion.
Niveau d'expérience minimum
0 - 2 ans
Compétences recherchées
Soft Skills :
Rigueur
Capacité d'analyse et d'organisation
Autonomie
Curiosité
Outils informatiques
Outils informatiques suivant les postes : langage PHP / VBA / SQL / SGBD (Oracle, Sybase) / Excel / Access /Java / C#.
Langues
Français courant / Anglais technique",2266,il y a 13 jours,,,,,2020-05-07,1,0,1,0,0,0,1,0,0,0,Saint-Quentin-en-Yvelines ,78.0,
de7871a0d00d44b1,"[""ingenieur""]",INGENIEUR EN CONCEPTION DE PRODUITS MICROMECANIQUES F/H,RH PARTNERS Franche-Comté,0.0,Besançon (25),,"Profil recherché De formation supérieure en mécanique ou électronique de type BTS CPI à ingénieur, vous possédez une réelle expérience en conception produit,…",1,CDI,"Sous l'autorité du Directeur Engineering, vous êtes responsable de la conception et du développement de nouveaux connecteurs. Vous analysez les besoins clients, assurez la réponse technique aux appels d’offres et respectez l’application des processus de développement (APQP). Vous collaborez avec l’ensemble des services pour répondre aux spécifications techniques, qualité et vous assurez de l’industrialisation des produits au juste coût. Vous assurez l’évolution et la personnalisation des produits existants et menez des actions d’amélioration technique, qualité et de réduction des coûts. Vous pilotez les qualifications et les validations des produits. Vous participez à l’identification des incidents Qualité et proposez des solutions.
Profil recherché De formation supérieure en mécanique ou électronique de type BTS CPI à ingénieur, vous possédez une réelle expérience en conception produit, acquise dans l’industrie électronique ou micromécanique. Vous appréciez de pouvoir échanger avec des interlocuteurs et des clients de tous niveaux. Organisé et rigoureux, vous faites respecter les exigences clients. Vous maîtrisez la CAO/DAO (CREO/PRO-Eng). La connaissance des outils de simulation serait un plus. Vous parlez anglais couramment.
Entreprise AMPHENOL FCI BESANCON (25), nous appartenons au groupe international AMPHENOL, leader mondial de la connectique électronique. Nous sommes présents sur des marchés très concurrentiels tels que l’automobile, les infrastructures de télécommunication et l’électronique, industrielle et domestique. Nous développons de nombreux nouveaux produits et nous recherchons un futur collaborateur à potentiel pour accompagner notre croissance.",0,il y a 7 jours,,,,,2020-05-13,1,0,0,0,0,0,0,0,1,0,Besançon ,25.0,
