_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_ressources+humaines,contract_cdd,contract_contrat pro,contract_indépendant,contract_temps partiel,contract_temps plein,contract_apprentissage,contract_stage,contract_cdi,contract_intérim,location_dirty,dep,salary_band
a0b36f09741b2d6c,"[""ressources+humaines""]",Gestionnaire RH H/F,VPSitex,3.7,Paris (75),33 000 € - 38 000 € par an,"Gestion du processus de recrutement dans son intégralité : rédaction et diffusion des offres d’emplois, transmission des CV aux managers (pré-sélections),…",1,"Temps partiel, CDI","CDI temps partiel (4/5ème) à pourvoir au sein de notre siège social à Paris 17ème
Notre entreprise :
Filiale française d’un important groupe anglais, VPSITEX est un acteur majeur sur le marché de la protection temporaire du patrimoine vacant et de lutte contre le vol d’équipements sur les chantiers du bâtiment. Son offre globale de sécurité se décline en une gamme variée de services incluant l’étude, l’installation et la maintenance des équipements de protection.
Vos missions :
Rattaché(e) au Directeur des Ressources Humaines, vous aurez pour missions :
Recrutement/Intégration :
- Gestion du processus de recrutement dans son intégralité : rédaction et diffusion des offres d’emplois, transmission des CV aux managers (pré-sélections), conduite d’entretiens RH, relations avec différents partenaires extérieurs (cabinets, Pôle Emploi, Transitions Pro IDF, écoles, etc.), suivi administratif via divers tableaux de bord ;
- Organisation des parcours d’intégration et des formations internes ;
- Suivi des stagiaires (calcul des indemnités de stage), des contrats d’apprentissage et des contrats de professionnalisation ;
- Développement d’indicateurs RH performants.
Formation/Développement des compétences :
- Participation aux recueils des besoins en formation ;
- Etablissement des plans de développement des compétences des différentes entités ;
- Optimisation du budget avec suivi mensuel ;
- Relations avec les OPCO ;
- Suivi administratif et logistique des actions de formation programmées (suivi particulier des habilitations ayant des dates de validité à respecter : électriques, CACES, amiante, etc.) ;
- Montage et suivi des dossiers CPF / CPF Transition professionnelle ;
- Déclarations des contributions annuelles de formation ;
- Lancement et suivi des campagnes d’entretiens annuels et professionnels.
Administration RH :
- Participation à la gestion administrative du personnel (arrêts de travail, congés, etc.) ;
- Accompagnement des collaborateurs sur tout type de demandes.
- Réalisation de courriers et procédures RH
Votre profil :
- Vous avez un Bac +4/5 en Ressources Humaines ou équivalent et possédez une expérience de 3 ans minimum en développement RH/recrutement/formation
- Vous maîtrisez le pack office (Excel en particulier : formules et TCD)
- Vous êtes un(e) communicant(e) dans l'âme
- Vous êtes d’un naturel dynamique, la convivialité fait partie de vos qualités
- Vous saurez mettre votre esprit d'équipe au service du développement du groupe
- Vous avez une facilité d’intégration et aimez le travail de proximité
Informations complémentaires :
- Gestion de 3 entités rattachées au Groupe VPS France (avec 2 conventions collectives différentes) : PRODOMO (80 collaborateurs), VPS Résidents temporaires (2) et VPSitex (210)
- Mutuelle
- Tickets Restaurant
- Rémunération entre 33 et 38 k€ brut annuel sur 12 mois (selon profils)
- Statut : cadre
Avantages :
Titre-restaurant / Panier
Participation au transport
Nombre d'heures : 28 par semaine
Statut : Cadre
Type d'emploi : Temps partiel, CDI
Salaire : 33 000,00€ à 38 000,00€ /an
Expérience:
Chargé Développement RH: 3 ans (Requis)
Formation:
Bac +3 (Licence / Bachelor) (Requis)
Télétravail:
Temporairement en raison du COVID-19",3,Il y a plus de 30 jours,an,33000.0,38000.0,35500.0,2020-04-20,1,0,0,0,1,0,0,0,1,0,Paris ,75.0,1.0
e52115659ec13921,"[""ressources+humaines""]",Directeur Ressources Humaines H/F,Nexteam Group,0.0,Châtellerault (86),,"Nexteam Group recherche de nouveaux talents pour construire ses succès de demain.
Participer au recrutement et au développement des ressources.",1,CDI,"À propos de cette offre
Nexteam Group, intervenant incontournable dans le domaine de la mécanique de précision et de l'usinage de métaux durs, comportant 1 500 collaborateurs, recherche un Directeur Ressources Humaines H/F pour rejoindre les équipes de MECAFI. Les différentes filiales du groupe s'appuient sur une expertise acquise de générations en générations pour garantir un modèle fiable et authentique tourné vers l'innovation. De l'engineering jusqu'aux services, Nexteam Group répond aux besoins spécifiques des acteurs de l'aéronautique, du spatial et de la défense. Vous souhaitez rejoindre un groupe dynamique et innovant qui vous donnera l’opportunité d’évoluer dans un secteur en plein développement ? Nexteam Group recherche de nouveaux talents pour construire ses succès de demain.
Descriptif du poste
Rattaché au Directeur du site et fonctionnellement à la DRH Groupe, il/elle est chargé/e de la gestion des Ressources Humaines dans son ensemble et intervient sur un périmètre de 560 collaborateurs. Membre du CODIR, il/elle décline la stratégie de l’entreprise, accompagne sa transformation et veille à la mise en œuvre de la politique RH groupe.
Descriptif de la mission
Généraliste et opérationnel/le, il/elle pilote une équipe de 5 personnes et intervenez sur les volets RH suivants :
Rôle de support et de conseil juridique pour tous les sujets RH (disciplinaire, contentieux, …)
Coordonner la gestion RH sur les 3 sites, accompagner les managers à intégrer la variable RH dans leurs décisions
Assurer le respect des obligations sociales
Animer les relations sociales (instances, négociations d’accords,…)
Assurer le reporting RH vers le groupe
Participer à la conduite du changement et des différents projets
Superviser l’administration du personnel et la paie
Participer au recrutement et au développement des ressources
Descriptif du profil
Formation supérieure en Ressources Humaines
Expérience significative à un poste généraliste et idéalement en milieu industriel
Qualités d'écoute, dynamisme et réactivité
Rigoureux/euse et fiable, autonome et organisé/e.
Une solide formation en droit social et l'habitude de la négociation sociale seront de réels avantages pour prendre ce poste.
Conditions de travail
CDI temps plein
Salaire selon profil et expérience
Poste basé à Châtellerault (86)
Déplacements ponctuels à prévoir",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,1,0,Châtellerault ,86.0,
35d24338acf3a313,"[""ressources+humaines""]",Expert RH,ALLIES,0.0,Lyon 7e (69),2 100 € par mois,"Répondre aux problématiques spécifiques des TPE et PME sur la rédaction de fiches de postes, la pré-sélection, le sourcing, la conduite d’entretiens…",1,"Temps plein, CDD","Au sein du l’association ALLIES, vous serez en charge du déploiement et de l’animation du dispositif Expertise RH (dispositif financé par la Région Auvergne Rhône Alpes), en lien étroit avec le Cabinet AMNEO, mandataire de ce marché. Dans ce cadre vous êtes l’interface entre l’association ALLIES et les consultants d’AMNEO.
Les missions sont les suivantes :
· Rencontrer les dirigeants d’entreprises, TPE et PME, pour analyser leurs besoins et définir l’accompagnement idéal sur des problématiques en matière de Ressources Humaines (principalement pour répondre à leurs difficultés de recrutement mais aussi sur d’autres thématiques RH).
· Répondre aux problématiques spécifiques des TPE et PME sur la rédaction de fiches de postes, la pré-sélection, le sourcing, la conduite d’entretiens téléphoniques et physiques, l’intégration dans l’entreprise...
· Travailler en transversalité avec le service entreprise de la Maison Métropolitaine d’Insertion pour l’Emploi et les chargés d’emploi de la Mission Locale de Lyon ;
· Participer aux événements entreprises en lien étroit avec le réseau des partenaires du territoire.
· Réaliser une veille stratégique, outils & processus interne : organisation et capitalisation des ressources documentaires, amélioration et création d’outils.
Votre profil :
De formation supérieure en Ressources Humaines, vous avez une expérience de l’accompagnement d’entreprises, notamment en recrutement et management.
Vous avez un très bon relationnel, vous appréciez le travail en partenariat et vous êtes à même de vous adapter à différents secteurs d’activité.
Vous faites preuve de curiosité intellectuelle et êtes force de proposition, vous avez un réel sens de l’écoute.
Déplacements fréquents sur la Métropole de Lyon
Avantages :
13ème mois
Titre-restaurant / Panier
Participation au transport
Date limite de candidature : 21/05/2020
Type d'emploi : Temps plein, CDD
Salaire : 2 100,00€ /mois
Expérience:
expert rh ou similaire: 3 ans (Requis)
Formation:
Bac +4 (Maîtrise) (Requis)",0,il y a 8 jours,mois,25200.0,25200.0,25200.0,2020-05-12,1,1,0,0,0,1,0,0,0,0,Lyon 7e ,69.0,1.0
69c7b2968ddcd7a6,"[""ressources+humaines""]",Chargé(e) de Mission RH,Hexanet,3.0,Reims (51),30 000 € - 35 000 € par an,De formation bac +4/+5 en ressources humaines vous disposez d'une première expérience significative d’au moins 5 ans dans un poste similaire.,1,CDI,"Missions
Missions :
Rattaché(e) directement à la Responsable Administrative et Financière et en étroite collaboration avec la direction générale vous piloterez une partie de notre gestion des ressources humaines et serez en charge du recrutement pour tous les besoins de l’entreprise.
Votre mission principale et prioritaire : Talent Acquisition Specialist
Accompagner les managers d’équipes pour dénicher les meilleurs talents !
Recrutement:
Organiser et piloter le recrutement HEXANET
Etablir la stratégie de sourcing et choisir les meilleurs canaux de recrutements en développant des techniques d’approches innovantes.
Attirer et constituer un vivier de talents que vous animerez tout au long de votre carrière chez HEXANET.
Mener les entretiens d’embauche et participer à la sélection des candidats.
Onboarding des nouveaux collaborateurs.
Assurer le reporting de l’activité recrutement.
Vos autres missions : Nous accompagner sur les sujets humains et de GPEC
RH:
Participer et contribuer au déploiement de la politique de développement RH
Accompagner les collaborateurs dans leurs parcours professionnels
Gestion des talents
Améliorer les outils de suivi et de reporting RH
Conseil et support auprès des opérationnels
Gérer l’ensemble des partenariats écoles/entreprise
Participer aux actions de communication RH interne et externe (Formations, Meet-ups etc…)
Participer à la gestion de la formation
Gérer notre démarche de bien-être au travail (Great Place To Work) et assurer le lien avec notre groupe

Profil recherché
De formation bac +4/+5 en ressources humaines vous disposez d'une première expérience significative d’au moins 5 ans dans un poste similaire.
Vous maîtrisez les outils informatiques et bureautiques (pack Office).
Vous disposez d'un très bon savoir être, vous avez le sens de l’initiative et vous aimez le travail en équipe.
Une bonne expression orale et une bonne capacité rédactionnelle sont indispensables pour prétendre à ce poste.
Vous êtes passionné(e) par les problématiques du recrutement ?
Vous aimez échanger avec les candidats sur leurs projets professionnels et comprendre leurs motivations ?
Rejoignez-nous !
Agence(s) HEXANET concernée(s)
Reims
Type de contrat
CDI
Rémunération / Avantages
Ce poste, basé à Reims (51), est en CDI.
Salaire brut annuel de 30 à 35 K€ selon expérience + package intéressement, RTT, mutuelle, tickets restaurant, chèque vacances, …",4,Il y a plus de 30 jours,an,30000.0,35000.0,32500.0,2020-04-20,1,0,0,0,0,0,0,0,1,0,Reims ,51.0,1.0
36ff194a15bd6bb6,"[""ressources+humaines""]",Assistant.e de Direction - Relais Ressources Humaines F/H,AFPA,3.8,La Sentinelle (59),,"Etre en charge de la partie ressources humaines du centre et conseiller l’équipe de direction.
Au sein de notre entreprise AFPA nous sommes à la recherche d'un…",1,"Temps plein, CDD","Au sein de notre entreprise AFPA nous sommes à la recherche d'un-e Assistant-e de Direction - Relais Ressources Humaines :
DESCRIPTION DE POSTE
Vous assistez le Directeur et/ou l'équipe de Direction dans la gestion des activités administratives de l'établissement. Assurer les activités de secrétariat du Directeur et/ou de l'équipe de Direction. Etre en charge de la partie ressources humaines du centre et conseiller l’équipe de direction.
MISSIONS ET RESPONSABILITÉS PRINCIPALES :
Etablissement des contrats de travail et suivi administratif (documents
afférents aux contrats, horaires, …)
Lettres de missions,
Certificats de travail,
Suivi des heures et demandes intérimaires,
Suivi des visites médicales périodiques, reprise maladie et d’embauches,
DPAE / DUE,
Tenue du registre du personnel,
GTA,
Mise à jour dans SIRH si problème de saisie pour le salarié,
Suivi tableaux bilan social et médical,
Déclaration des accidents du travail et accidents bénins,
Suivi grève,
Suivi du registre des stagiaires en stage d’entreprise dans les centres,
Classement dans People Doc des entretiens annuels, fiches médicales,
DPAE, courriers,
Déclaration annuelle TH (DOETH),
Décompte congés pour retraite,
Mise à jour des soldes RTT dans SIRH en fin de période,
Suivi des dossiers TH (aménagement de poste),
Relais suivi des services civiques.
Etc.
PROFIL:
Capacités et compétences attendues:
Aisance rédactionnelle et relationnelle
Synthétiser l'information
Sens de l’organisation
Respect des règles de confidentialité
Connaissances :
En bureautique (Word, Excel)
En organisation pratique du travail
Des règles administratives en matière de Gestion des Ressources Humaines
Maîtrise du droit du travail
Poste à pourvoir rapidement pour un CDD de 8 mois
Avantages :
13ème mois
Type d'emploi : Temps plein, CDD",491,Il y a plus de 30 jours,,,,,2020-04-20,1,1,0,0,0,1,0,0,0,0,La Sentinelle ,59.0,
394945570bbda302,"[""ressources+humaines""]",Chargé(e) des Ressources Humaines F/H,Rosy EL IRANI,0.0,Paris 2e (75),,"Suivre le processus administratif d’intégration (Mutuelle, DPAE, visite médicale, etc.).
Tu disposes idéalement d’une première expérience en gestion des…",1,,"Accompagné(e) et encadré(e) par la Responsable des Ressources Humaines, tu évolueras au sein d’une équipe RH composée de 4 joyeux dénicheurs de talents. Les tâches qui te seront confiées seront notamment :

Assurer la gestion courante de nos précieux collaborateurs :
Rédiger les contrats de travail des futurs arrivants

Constituer les dossiers du personnel, récolter les pièces courantes et justificatives

Mettre à jour les tableaux de bord RH

Suivre le processus administratif d’intégration (Mutuelle, DPAE, visite médicale, etc.)

Gérer le processus de sortie des effectifs selon leur nature (démission, rupture conventionnelle, etc.)

Etre force de proposition et prendre part aux missions de développement RH (marque employeur, QVT, événementiel, etc.)

Participer à la mise en place de la politique de formation de l’entreprise (organisation, financement, suivi des KPI)

Soutenir la gestion administrative des Instances Représentatives du Personnel

Epauler et conseiller les opérationnels en droit du travail et veiller au respect de la réglementation sociale au sein de l'entreprise

Soutenir l’équipe de recrutement

Cette liste n’est pas exhaustive, au fur et à mesure de ton investissement, nous te confirons des missions responsabilisantes afin que cette expérience soit un tremplin pour ta carrière
Profil recherché Tu réalises une formation supérieure en Ecole de Commerce ou Universitaire spécialisée en Gestion des Ressources Humaines (BAC + 4 ou 5)

Tu disposes idéalement d’une première expérience en gestion des ressources humaines

Tu sais utiliser le Pack Office et Internet (savoir allumer un PC est un prérequis..)

Lé jens ki écriv de sete fasson sa brul ton keur é pik té oeuils (rien qu’en rédigeant cette phrase, on a manqué le malaise)

If you can read and understand this sentence, it’s a plus !

Tu aimes t’investir à fond dans la réalisation d’un projet, tu as de la répartie tout en gardant ton professionnalisme, tu as le sens du service et du travail bien fait et tes petits plus à toi sont le relationnel et la joie de vivre ? Bienvenue chez nous !
Entreprise Entreprise spécialisée dans le secteur des télécommunications de l’IT et du Digital, SETELIA est une structure dynamique à taille humaine qui poursuit son développement en France et à l’international.

SETELIA a su développer son activité autour de 4 maillons de la chaîne de valeurs télécoms : Les réseaux, les téléphones mobiles, les cartes SIM et les applications embarquées.

De plus, elle dispose d’une expertise forte sur les métiers rattachés aux Systèmes d’Information. Ainsi, la société est capable de mener des projets de bout en bout pour ses clients grands comptes : opérateurs, constructeurs, fournisseurs de services multimédia, Banque, Industrie, etc.

SETELIA prend en charge des projets aussi bien en France qu’à l’international, avec des réalisations en Europe, au Moyen-Orient et en Amérique du Nord.",0,il y a 23 jours,,,,,2020-04-27,1,0,0,0,0,0,0,0,0,0,Paris 2e ,75.0,
e97ad86fa4c6bf1f,"[""ressources+humaines""]",Chargé d'Affaires RH H/F,e-BOSS,0.0,Cannes (06),25 000 € - 45 000 € par an,"Au sein d'une entreprise spécialisée dans le travail temporaire, vous prenez le poste de Chargé(e) d'Affaires B to B et êtes rattaché(e) au Directeur d'agence.",1,"Temps plein, CDI","Contexte :
Au sein d'une entreprise spécialisée dans le travail temporaire, vous prenez le poste de Chargé(e) d'Affaires B to B et êtes rattaché(e) au Directeur d'agence.
Poste :
Vous assurez le développement commercial sur votre secteur et êtes garant de l'accroissement du portefeuille clients et de sa fidélisation. Vous connaissez le tissu économique régional et connaissez les contrats et législations spécifiques aux agences intérimaires. Véritable challenger, vous exercez les actions efficaces à l'atteinte de vos objectifs en accord avec la politique commerciale définie par la direction.
Profil :
Minimum 2 ans d'expérience commercial terrain
Formation Ecole de Commerce (Licence ou Master),
Connaissance secteur travail temporaire
Contactez-nous directement au
Afficher le nº de téléphone
/ www.e-boss.fr
Type d'emploi : Temps plein, CDI
Salaire : 25 000,00€ à 45 000,00€ /an
Expérience:
assistant chargé d'affaires h/f ou similaire: 1 an (Souhaité)",0,Publiée à l'instant,an,25000.0,45000.0,35000.0,2020-05-20,1,0,0,0,0,1,0,0,1,0,Cannes ,6.0,1.0
d7107660739d6d96,"[""ressources+humaines""]",CHARGE(e) des RESSOURCES HUMAINES H/F,ATI-INTERCO,0.0,Lisses (91),,"Société à taille humaine, elle saura motiver et fidéliser une personne technique, désireuse d’apporter son énergie à une entreprise en plein évolution.",1,,"L’entreprise (www.ati-interco.fr), PME 130 salariés, offre des solutions variées de connecteurs et de petits équipements conçus et réalisés pour les grands comptes (SAFRAN, THALLES, DASSAULT, AIRBUS, ALSTOM).
AIT-INTERCO, groupe ESARIS, propose à la fois des gammes de connecteurs catalogues et normalisés et des solutions d’interconnexions.
Société à taille humaine, elle saura motiver et fidéliser une personne technique, désireuse d’apporter son énergie à une entreprise en plein évolution
1. Rédiger les documents contractuels (contrats de travail, règlement interne …),
2. Recueillir et traiter les informations administratives (absences, maladie…) ,
3. Rédiger et gérer le courrier administratif interne et externe,
4. Contrôler de la gestion du temps et le fonctionnement du badgeage,
5. Elaborer et contrôler les paies,
6. Conseiller les directeurs opérationnels sur tous les domaines des RH ( législation sociale, gestion des carrières, recrutement, formation, rémunérations, ….),
7. Coordonner l’ensemble des activités liées au processus RH, en s’assurant de leur contrôle et de leur mise en oeuvre,
8. S’assurer de la qualité des relations sociales (préparation et participation aux réunions avec les partenaires sociaux)
9. Effectuer une veille juridique.
10. Coordonner les demandes exprimées par les opérationnels (intérimaires, …) et gérer la relation avec les sociétés extérieures (intérim, formation, GIM, médecine du travail…)
11. Piloter le processus RH et ses indicateurs, coordonner les activités liées au processus RH, en s’assurant de leur contrôle et de leur mise en œuvre (plan de formation, grilles de polyvalence…),
12. Mettre en œuvre la politique RH au sein de la société en se basant sur la stratégie RH du Groupe.

Formation : Niveau Bac + 2/3 en gestion du pesonnel et expérience minimum de plus de 5 ans dans une fonction similaire en PME
Pratique professionnelle : paie (SAGE), logiciel gestion des temps (BODET), outils RH, autonomie, bonne communication orale et écrite, sens de l’organisation, sociable, capacité d’écoute
Connaissances académiques : droit social, législation du travail, traitement de la paie, capacité rédactionnelle, outils bureautique",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,0,0,Lisses ,91.0,
564b3b029f9c5f5e,"[""ressources+humaines""]",Stages Ressources Humaines H/F,Groupe Pigeon,0.0,Louvigné-de-Bais (35),,"Vous êtes titulaire d’un diplôme universitaire ou d’École de Commerce (niveau Master 1, Master 2), option ressources humaines,.
Tout au long de l’année.",1,"Temps plein, Stage","Rattachés aux directions opérationnelles des entités concernées et à la holding de direction du groupe Pigeon, vous participez à la réalisation graphique et rédactionnelle des supports de communication RH, à la création d’espaces communautaires pour les stagiaires, alternants et jeunes diplômés, et à l’organisation d’évènements RH.
PROFIL RECHERCHE
Vous êtes titulaire d’un diplôme universitaire ou d’École de Commerce (niveau Master 1, Master 2), option ressources humaines,
Vous maîtrisez parfaitement les outils informatique et bureautique, vous disposez de compétences digitales, rédactionnelles et en communication de premier plan.
Vous faites preuve de rigueur, de dynamisme, d’autonomie, d’initiative,
La connaissance par ailleurs du secteur de l’aménagement du territoire (carrières, béton, travaux publics), constitue un avantage.
SALAIRE
Selon profil et expérience
DATE ET DUREE DU POSTE A POURVOIR
Tout au long de l’année.
Des déplacements sont à prévoir
Stage de 3 mois minimum.
Type d'emploi : Temps plein, Stage",0,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,1,0,1,0,0,Louvigné-de-Bais ,35.0,
f6e40bab25ea97b5,"[""ressources+humaines""]",Assistant RH H/F (Criquebeuf sur Seine),Cofel,2.8,Criquebeuf-sur-Seine (27),,"De formation supérieure bac+3 minimum, vous justifiez d’une première expérience en ressources humaines généraliste (recrutement, formation) en milieu industriel…",1,CDI,"Le Groupe COFEL est le groupe leader de la literie en France, grâce à ses trois marques à très forte notoriété : Bultex, Epéda et Mérinos.

Le groupe a pour vocation de contribuer au bien-être de ses consommateurs en améliorant la qualité de leur sommeil via la conception, la fabrication et la commercialisation de produits de qualité innovants.

De taille humaine, l'entreprise attache une grande importance au respect de ses valeurs que sont l'exigence, la convivialité et l'esprit d'équipe.

Nous vous proposons de rejoindre notre équipe RH de Criquebeuf sur Seine constituée de 4 personnes et de contribuer ainsi aux succès futurs du Groupe.

Sous la responsabilité de la Responsable RH et en étroite collaboration avec l’ensemble de l’équipe RH, de l’encadrement du site et de l'agence hébergée Randstad Inhouse, l'Assistant(e) RH assure les missions suivantes :

Assure l’élaboration, la mise en place et le suivi du plan de formation du site
Assure le suivi de reportings RH et de mises à jour de documents RH (mise à jour des organigrammes, listes de diffusion, classifications, guides procédures…)
Assiste la RRH dans la rédaction de documents (notes d’information, courriers, attestations….).
Participe au déploiement de la politique santé au travail sur le site (pilotage des visites médicales et des restrictions) en accompagnant les managers dans sa mise en œuvre. Peut participer ou piloter des projets d’amélioration des conditions de travail.
Apporte son soutien à l’équipe RH en place dans le cadre des projets et actualités en cours.
Apporte un soutien actif à sa responsable et à l’équipe en place dans l’organisation des réunions avec les partenaires sociaux (préparation des documents à présenter, diffusion des OJ, organisation des réunions...).
Assure la gestion des anomalies de pointage pendant les congés du gestionnaire de paie et peut-être amené à assurer ponctuellement l’accueil du site en cas d’absence du titulaire.
Assure la coordination de la gestion des intérimaires sur le site en lien avec l'agence hébergée Randstad inhouse en veillant au respect des dispositions légales.
Assure l’accueil ponctuel des visiteurs externes du site et participe à l’organisation d’évènements (réception, comités….).
De formation supérieure bac+3 minimum, vous justifiez d’une première expérience en ressources humaines généraliste (recrutement, formation) en milieu industriel.

Rigoureux(se), adaptable, vous avez un sens du service développé et vous appréciez le travail en équipe. Vos capacités relationnelles et votre proactivité vous permettront de mener des projets de développement RH en autonomie.

Vos qualité de communication à l'oral comme à l'écrit (assertivité, respect, communication directe, remise en question) seront appréciés par les interlocuteurs avec qui vous travaillerez au quotidien.

Le poste est à pourvoir dès que possible. Cette mission est une vraie opportunité de développer vos compétences RH au sein d'une équipe dynamique et d'une industrie en plein développement.

Intéressé(e) ? alors postulez vite !",10,Il y a plus de 30 jours,,,,,2020-04-20,1,0,0,0,0,0,0,0,1,0,Criquebeuf-sur-Seine ,27.0,
f6d8e11378c72691,"[""ressources+humaines""]",ATTACHE(E) ADMINISTRATION HOSPTALIERE - RESPONSABLE DES RESS...,HOPITAL DE BRIGNOLES,0.0,Brignoles (83),,"Directrice adjointe chargée des ressources humaines.
Composition de l’équipe du service des ressources humaines.
Elaboration et suivi des tableaux de bord.",1,CDI,"Position dans la structure

:

Liaisons hiérarchiques :
Directrice adjointe chargée des ressources humaines

Composition de l’équipe du service des ressources humaines

1 Directrice adjointe chargée des ressources humaines et 1 attaché d’administration pour les 2 établissements

Site de Brignoles : 1 adjoint des cadres, 3 adjoints administratifs

Site du Luc : 1 adjoint des cadres, 3 adjoints administratifs

Relations professionnelles :
Directeur, directeurs adjoints et attachées d’administration des différentes directions fonctionnelles

Cadres supérieurs de santé, responsables des services et l’ensemble du personnel.

Les partenaires sociaux dans le cadre du dialogue social, des conditions de travail des personnels, des organisations et des évolutions professionnelles.

Partenaires externes en lien avec l’activité (trésorerie, pôle emploi, ARS, CNRACL, URSSAF, DGOS ...)

Missions générales, permanentes :
Mise en application de la politique RH et harmonisation des pratiques entre les deux ét ablissements

Gestion du temps syndical

Elaboration et suivi des tableaux de bord

Suivi du GHT, du CPOM et du CREF

Assurer la diffusion de la veille juridique et contrôle de l’application de la règlementation dans la gestion courante des Ressources Humaines (paie, carrière, retraite, CAPL, notation)

En collaboration avec la Directrice des Ressources Humaines :
Suivi de la politique de recrutement et de la politique de remplacement

Gestion des effectifs TEP

Guide du Temps de Travail (GTT)

Elaboration des budgets

Missions ponctuelles :
SAE et enquêtes diverses

Elaboration du bilan social

Organisation et gestion des concours

Outils :
AGIRH, BI, e-planning et PH7

Possibilité de participer aux astreintes administratives

Profil recherché Profil :
Vous êtes titulaire d’un Master 2 en Ressources Humaines (ou AAH titulaire), avec des connaissances en Ressources Humaines publiques (idéalement une première expérience) tant sur le volet stratégique que les aspects techniques du métier, sur le fonctionnement du système hospitalier, l’organisation et le fonctionnement interne d’un établissement public de santé et sa gestion financière,

Vous êtes force de proposition, réactif(ve), en capacité de prioriser les informations de votre domaine d’activité et d’organiser votre travail et celui du service,

Vous avez un sens relationnel reconnu, une appétence pour le travail en équipe et une aptitude au management,

Alors rejoignez-nous et participez au projet de rapprochement des deux établissements !

Entreprise Présentation générale de l’établissement :
Etablissements en Direction Commune et multi-site employant près de 1 100 agents pour l’accueil de l’hébergement de 750 lits et places (MCO, EHPAD, USLD, foyers et SSIAD)

Situation géographique centrale :
40 minutes d’Aix en Provence

30 min de Toulon

30 minutes de Fréjus

40 minutes de Draguignan",0,il y a 27 jours,,,,,2020-04-23,1,0,0,0,0,0,0,0,1,0,Brignoles ,83.0,
b5e1b6c19f34dff2,"[""ressources+humaines""]",Assistant Ressources Humaines H/F,MATIERE SAS,4.0,Arpajon-sur-Cère (15),,"MATIERE est une entreprise familiale de bâtiment et travaux publics.
Basée à Arpajon- sur-Cère, dans le Cantal, elle œuvre dans les activités de terrassement,…",1,"Temps plein, CDD","MATIERE est une entreprise familiale de bâtiment et travaux publics.
Basée à Arpajon- sur-Cère, dans le Cantal, elle œuvre dans les activités de terrassement, dans les ouvrages en béton et les ouvrages métalliques. L’entreprise emploie près de 500 salariés, répartis sur 10 sites. Innovation, qualité et entreprise intégrée, telles sont les valeurs que prône notre entreprise. Nous faisons partie aujourd’hui des leaders français de la fabrication de ponts métalliques.
Activités
Le poste proposé est situé à Arpajon sur Cère, dans le Cantal.
Vous serez rattaché(e) à la responsable des Ressources Humaines, les principales missions confiées seront :
· Etablissement et mise à jour des fiches de poste
· Suivi des entretiens annuels
· Réalisation de l’état des lieux de la formation
· Participation à la gestion des activités quotidiennes du service
Eléments contractuels :
Nature du contrat : CDD – 6 mois
Expérience : Débutant accepté
Qualification : ETAM
Salaire : Selon profil
Durée hebdomadaire : 39h00
Profil
Formation : Bac +2 en RH
Vous faites preuve de rigueur, d’autonomie, de méthode, d’organisation, de discrétion et d’esprit d’équipe.
Type d'emploi : Temps plein, CDD
Type d'emploi : Temps plein, CDD",4,il y a 14 jours,,,,,2020-05-06,1,1,0,0,0,1,0,0,0,0,Arpajon-sur-Cère ,15.0,
966ac2a86c2236a1,"[""ressources+humaines""]",Gestionnaire ressources humaines F/H,Réseau Primever France,0.0,Perpignan (66),,"Vous avez un profil polyvalent dans tous les domaines de la gestion des ressources humaines : recrutement, formation, droit social, gestion des carrières, paie.…",1,"Temps plein, CDD","L'entreprise
Leader de son marché, le Réseau PRIMEVER développe des solutions dans les domaines du transport et de la logistique auprès de ses clients, concentrés sur deux secteurs d’activités particuliers : Le primeur (fruits/légumes) et l’industriel.
Rejoindre PRIMEVER, c’est intégrer un réseau familial de 2600 collaborateurs, 38 sites, fort de ses valeurs et en plein développement grâce à l’implication quotidienne de son personnel.
Rejoignez-nous !

Description du poste
Dans le cadre d'un remplacement congé maternité, nous recherchons un Gestionnaire Ressources Humaines.
Sur un périmètre de 200 personnes, vous êtes chargés des missions suivantes :
Optimisation des procédures d’administration des RH ;
Participation à la préparation des éléments de paie ;
Recrutement de certains profils ;
Intégration des nouveaux collaborateurs ;
Coordination avec les services pour la mise à jour des reporting RH ;
Organisation de la formation ;
Gestion des procédures disciplinaires ;
Mise en place et suivi des démarches de développement des compétences ;
Participation à la gestion des IRP ;
Conseil aux opérationnels ;
Partenaire de proximité, vous interagissez régulièrement avec les responsables de sites de votre périmètre.

Profil recherché
Vous justifiez d’une expérience d’au moins 3 ans sur un poste RH généraliste.
Vous avez un profil polyvalent dans tous les domaines de la gestion des ressources humaines : recrutement, formation, droit social, gestion des carrières, paie...
Force de proposition, organisé, rigoureux et possédant des qualités rédactionnelles confirmées, vous êtes curieux et avez la capacité de mener plusieurs projets de front.
Vous maîtrisez l’outil informatique (pack office).",0,il y a 14 jours,,,,,2020-05-06,1,1,0,0,0,1,0,0,0,0,Perpignan ,66.0,
