_id,query,title,company,rating_mean,location,salary,summary,sponso,contract,desc,rating_count,day_since,salary_origin_mode,salary_min,salary_max,salary_mean,date,query_commercial,contract_temps plein,contract_cdd,contract_apprentissage,contract_indépendant,contract_temps partiel,contract_stage,contract_intérim,contract_contrat pro,contract_cdi,location_dirty,dep
c5f914986fdc6a4a,"[""commercial""]",Apprenti(e) Assistant(e) Commercial FM,Barry Callebaut,3.5,Meulan (78),,"Demande R&D pour de nouveaux produits (fiche technique, échantillon).
Support administratif auprès de la direction commerciale.",1,,"Apprenti(e) Assistant(e) Commercial(e) FM H/F
Contrat d’alternance dès Septembre 2020 – 1/2 ans

Missions :
Répondre aux demandes d'échantillons, création compte client et mise à jour des fiches clients
Réponses aux clients par mail ou téléphone
Envoie des portefeuilles de contrats
Suivi des contrats échus et suivi des contrats, gestion des contrats
Demande R&D pour de nouveaux produits (fiche technique, échantillon)
Communication générale
Analyse réclamation prix: différence de prix, franco entre commande et contrat
Mise à jour des références clients et correspondance dans notre système
Suivi/relance auprès des commerciaux et des clients, analyse des écarts entre prévisions et contrats
Support administratif auprès de la direction commerciale
Support à la prospection de clients
Autres missions

Profil :

Vous préparez un BTS en commerce/gestion des administrations.
Enthousiaste, polyvalent(e) et ouvert(e), vous êtes actuellement à la recherche d’une entreprise pour la préparation de votre diplôme au sein d’une entreprise à dimension internationale.
Vous êtes reconnu(e) pour votre curiosité naturelle ainsi que votre facilité à créer le contact.

Votre compréhension de l’anglais à l’écrit est opérationnelle.
Une première expérience professionnelle est un plus.
Rendez-nous visite sur www.barry-callebaut.com et sur www.cacao-barry.com",209,il y a 8 jours,,,,,2020-05-12,1,0,0,0,0,0,0,0,0,0,Meulan ,78.0
2d6ed7c7abb8a2a4,"[""commercial""]",Commercial(e) terrain F/H,Orange,4.1,Lille (59),,"Prendre en charge le processus commercial de bout en bout (prospection, rendez-vous client, proposition commerciale, négociation).",1,CDI,"Océan est un leader de la télématique embarquée, entité d'un grand groupe français à la pointe de l'innovation. Vous voulez rejoindre une entreprise à taille humaine (150 personnes) qui opère dans un domaine où technologie et service sont les maîtres mots ?
Dans le cadre de notre forte croissance, nous sommes amenés à développer notre équipe commerciale et à renforcer notre présence sur l'ensemble du territoire français, notamment sur le secteur de Lille.
Intégré(e) au sein de notre Direction commerciale, vous prendrez en charge les rôles et missions suivants sur les départements 59, 62, 80, 02, 60. Vos principales responsabilités seront :
Promouvoir nos offres de gestion de flottes et notre véritable expertise avec nos solutions spécialisées sur un territoire commercial géographique défini auprès de clients.
Assurer l'identification, la qualification et l'obtention d'affaires en défendant nos valeurs et notre expertise
Élaborer la proposition de valeurs sur les offres de son domaine et vendre des affaires profitables dans les conditions définies par l'entreprise
S'assurer de la satisfaction client et de l'élaboration d'un contrat respectant et défendant les intérêts de l'entreprise
Prendre en charge le processus commercial de bout en bout (prospection, rendez-vous client, proposition commerciale, négociation)
about you
Expert de la vente terrain depuis plus de 5 ans, vous souhaitez travailler pour une structure innovante en plein développement.
Vous avez un profil chasseur/se, une présentation forte et professionnelle ainsi qu'une démarche commerciale aboutie.
Vous êtes aguerri(e) à la vente dans des environnements très concurrentiels et capables de signer un nombre important de deals tous les mois.
Envie de performer dans une entreprise à taille humaine ? Nous serons heureux de vous accueillir au sein de notre équipe !
department
Ocean
Dans un écosystème de plus en plus ouvert et collaboratif, nous accompagnons les entreprises dans leur transformation digitale en proposant des solutions innovantes basées sur les objets connectés.
Créée en 2003 et aux côtés d'Orange Business Services depuis 2015, nous sommes fiers de notre héritage de pionnier dans le domaine de la donnée et de notre place de leader de la géolocalisation et de la gestion de flottes avec plus de 150 000 véhicules gérés et 6 000 clients.
Nous disposons d'une véritable expertise pour connecter les véhicules, engins et biens mobiles, collecter, protéger, analyser et partager les données afin de créer de la valeur à destination de nos clients.
Avec 150 collaborateurs, une croissance forte en France et à l'international, venez contribuer à notre ambition et donner de l'impulsion à votre carrière au sein d'une entreprise innovante et valorisante axée sur 3 valeurs fondamentales : l'engagement, le respect et l'audace !
L'innovation est essentielle à nos clients, construisons la ensemble !
contract
CDI",2480,Aujourd'hui,,,,,2020-05-20,1,0,0,0,0,0,0,0,0,1,Lille ,59.0
65500934d288b380,"[""commercial""]",Commercial à distance B to B - Freelance H/F,Humaniance,0.0,Paris (75),200 € - 300 € par jour,"Développer des partenariats et le portefeuille clients.
Cette mission s'adresse à un(e) commercial(e) non sédentaire.
Coût du salon : 190 euros.",1,Freelance / Indépendant,"Société spécialisée dans le domaine de la formation recrute Commerciaux BtoB pour préparer un salon virtuel de recrutement de stagiaires.
Votre mission:
Développer des partenariats et le portefeuille clients
Zone de prospection: Ile de France (78, 91, 95, 77 et 75).
Prospection: fichier d'entreprises à cérer
Vente d'un salon virtuel de recrutement de stagiaires. Coût du salon : 190 euros
Cible : les entreprises.
Fin de la mission : 30/05/2020 renouvelable si résultat probant.
Honoraires fonction du nombre de partenariats = 130 euros TTC pour 14 contacts qualifiés + 10e par entreprise ayant accepté de réserver une place de salon virtuel de recrutement de stagiaires.
Prime de 100 euros par tranche de 20 réservation d'entreprises.
La maîtrise des bases de données entreprises est appréciée et permettrait de multiplier le nombre de réservations d'entreprises.

Cette mission s'adresse à un(e) commercial(e) non sédentaire.
Débutant(e) accepté(e)",0,il y a 9 jours,jour,4000.0,6000.0,5000.0,2020-05-11,1,0,0,0,1,0,0,0,0,0,Paris ,75.0
a753f3b15011d21e,"[""commercial""]",Commercial Automobile,MONDAUTO,0.0,Bordeaux (33),,"Type d'emploi: Temps plein - CDI / Salaire fixe + commissions.
Le sens de la négociation et le bon relationnel sont de rigueur.",1,"Temps plein, CDI","Dans le cadre de son expansion, l'entreprise MONDAUTO S.A basée sur Bordeau depuis plus de 25 ans et spécialiste dans la vente de VN et VO, importateur de véhicules CE recrute un vendeur VN et VO confirmé afin de prendre la route avec nous !
Rattaché au directeur de l'agence vous avez une double mission:
Accueil des clients ( au téléphone et à la concession ), présentation du produit, vente additionnelle de financement et garantie, constitution du dossier client et finalisation de la vente en relation avec le service administratif et le service préparation des véhicules.
Mettre en ligne sur notre site internet et les médias les voitures proposées à la vente, en suivant notre charte graphique et nos critères de mise en avant (photos, informations techniques, prix, plans de financement et services annexes comme les crédits-bails, contrats d'entretien, contacts...).
Profil: Vous êtes un véritable commercial dans l'âme, passioné par l'automobile avec une très bonne pratique du web. Vous êtes d'un naturel dynamique, sociable, avenant et souriant. Le sens de la négociation et le bon relationnel sont de rigueur. Salaire motivant.
Vous disposez d'une expérience réussie dans la vente, et/ou dans la vente automobile.
Type d'emploi: Temps plein - CDI / Salaire fixe + commissions
Niveau: Minimum BAC +2 ou diplômé automobile
Type d'emploi : Temps plein, CDI
Expérience:
commercial automobile ou similaire: 2 ans (Souhaité)",0,il y a 1 jour,,,,,2020-05-19,1,1,0,0,0,0,0,0,0,1,Bordeaux ,33.0
300423963868614a,"[""commercial""]",Commercial(e) Export,ISIS,5.0,Saint-Ismier (38),40 000 € - 50 000 € par an,"Êtes garant(e) du reporting commercial et animez le pilotage commercial (budget, stratégie commerciale, PAC…).
Coopération – Je coopère avec les autres.",1,"Temps plein, CDI","Rendez-vous à l'adresse suivante, seule adresse à laquelle vous pouvez postuler officiellement : https://www.fonction-support.fr/offres-de-recrutement/commercial-export-st-ismier/
Rejoignez ISIS
Entreprise innovante spécialisée dans le vidéo management médical en développement.
ISIS est une PME française créée en 2001 qui apporte des solutions de gestion multimédia pour les blocs opératoires. Implantée à l’international avec plus de 450 solutions déployées à travers le monde, pleine d’ambition, elle cherche à présent à étendre sa présence et ses parts de marché.
Les valeurs ISIS
Coopération – Je coopère avec les autres
Respect – Je respecte mes interlocuteurs
Innovation – Je suis force de proposition
Audace – Je vais au-delà de ma zone de confort
Vous vous reconnaissez ?
Bac +3 à +5 en Commerce international ou généraliste.
Expérience positive de 5 ans minimum en gestion de la relation
de distributeurs internationaux.
Maîtrise avancée d’Excel, PowerPoint et logiciel de CRM.
Anglais courant indispensable (lu, écrit, parlé).
La connaissance du domaine médical serait un plus.
Devenez Commercial(e) Export
– Animez les distributeurs en France et à l’international
– Intégrez une entreprise reconnue du High Tech médical
– Contribuez à une dynamique de croissance à l’international
Votre nouveau challenge
En tant que Commercial(e) Export d’ISIS, vous :
développez les réseaux de distributeurs en Europe et en Asie, en renforçant notre présence sur les territoires clés et en prospectant de nouveaux distributeurs (en effectuant l’intégralité des démarches commerciales) ;
animez notre quinzaine de distributeurs (80% à l’export, essentiellement en Europe aujourd’hui), les former aux produits et aux argumentaires de ventes, et les accompagner sur les affaires importantes ;
développez avec le marketing la connaissance terrain du marché, contribuez à la veille concurrentielle et définissez les opportunités commerciales stratégiques ;
êtes garant(e) du reporting commercial et animez le pilotage commercial (budget, stratégie commerciale, PAC…).
*
Un accompagnement sur mesure Talent: Program™
En plus d’intégrer cette société, vous bénéficiez pendant 6 mois d’un programme innovant et personnalisé d’accompagnement, de coaching et de formation réalisé par la société Fonction: Support.
L’ambition : accélérer le développement de vos aptitudes relationnelles et intrapreneuriales, renforcer votre contribution aux défis stratégiques et aller beaucoup plus loin qu’une simple « prise de poste ».
Rendez-vous à l'adresse suivante, seule adresse à laquelle vous pouvez postuler officiellement : https://www.fonction-support.fr/offres-de-recrutement/commercial-export-st-ismier/
Type d'emploi : Temps plein, CDI
Salaire : 40 000,00€ à 50 000,00€ /an",6,il y a 7 jours,an,3333.3333333333335,4166.666666666667,3750.0,2020-05-13,1,1,0,0,0,0,0,0,0,1,Saint-Ismier ,38.0
4934702b9362fd30,"[""commercial""]",Technico Commercial F/H,SOCIETE INTERFILTRE,0.0,Metz (57),,Elaborer en collaboration avec le service devis & le BE les propositions commerciales dans le respect de la politique commerciale définie.,1,CDI,"En lien direct avec la Direction Générale, vous serez en charge du développement et du suivi de la clientèle diversifiée (industriels et professionnels du domaine en plein développement du génie climatique, de la filtration d’air et du dépoussiérage.

Véritable représentant.e des ventes des produits INTERFILTRE, vous vous verrez confier les régions Alsace , Lorraine , Champagne Ardenne , Bourgogne , Franche Comté pour la promotion et la distribution de nos produits (filtres à air renouvelables, équipement de caissons filtrants, dépoussiéreurs).

Vos missions principales seront axées autour des activités suivantes :

Détecter les opportunités commerciales sur votre secteur

Analyser les besoins de vos prospects / clients

Elaborer en collaboration avec le service devis & le BE les propositions commerciales dans le respect de la politique commerciale définie

Négocier les contrats avec la clientèle

Suivre la satisfaction clients en termes de respect des quantités, de la qualité et des délais de livraison

Garantir le reporting régulier de son activité

Assurer une veille sur son marché

Participer à des manifestations professionnelles

Suivi et développement de la clientèle existante

Prospection commerciale

Une période de formation et d’accompagnement terrain sera mise en place à votre prise de fonction.

Un véhicule de fonction banalisé ainsi qu’un pack technologique (PC + Smartphone + 4 G) seront mis à votre disposition. Vos frais seront également pris en charge.
Profil recherché De formation technique Bac+2 minimum complétée par une expérience commerciale de 5 années a minima, vous disposez idéalement d’une expertise en vente dans les domaines de la filtration d’air et/ou du dépoussiérage industriel.

Votre maîtrise de la négociation commerciale et des relations avec l’industrie (achats, maintenance, hygiène environnementale), vous permettent d’être autonome dans vos activités.

Votre excellent relationnel et votre réactivité seront des atouts complémentaires pour une pleine réussite dans cette fonction.
Entreprise INTERFILTRE est une société familiale présente dans le secteur de la filtration d’air depuis 3 générations.

Vivre , c'est avant tout respirer !

40 personnes œuvrent pour améliorer la qualité de l’air en fabriquant des filtres et caissons écoresponsables de haute qualité et sur mesure.

Nos services se mobilisent pour répondre au plus vite à vos demandes.

Nos matières premières proviennent principalement de fournisseurs Français et nous sommes fiers de vous fournir des produits « Made in France ».

Notre vision est d’aller vers un monde meilleur en produisant plus écologique et plus intelligent car c’est un enjeu crucial pour la santé.",0,il y a 4 jours,,,,,2020-05-16,1,0,0,0,0,0,0,0,0,1,Metz ,57.0
0f0df9f67c2b572c,"[""commercial""]",Directeur du développement commercial H/F,KORUS,5.0,Grenoble (38),100 000 € - 150 000 € par an,"ETI française innovante de 300 personnes, Korus est LE leader indépendant d’aménagement d’espaces professionnels.
Êtes mobile en France et à l'international.",1,"Temps plein, CDI","Pour postuler rendez-vous à l'adresse suivante : https://www.fonction-support.fr/offres-de-recrutement/directeur-developpement-commercial/
Rejoignez Korus
Leader dans la transformation d’espaces de vie sur les marchés français et européen.
ETI française innovante de 300 personnes, Korus est LE leader indépendant d’aménagement d’espaces professionnels. Leur force est d’accompagner leurs clients dans le cycle de vie d’un espace, de sa conception à la réalisation des travaux, du mobilier, jusqu’à l’exploitation du site avec une vision globale et systémique.
La Culture Korus
Proximité – Avec les équipes, les clients et les partenaires
Réactivité – Maîtrise l’ensemble de la chaîne de valeur
Qualité de service – Quête d’excellence et d’innovation
Devenez directeur du développement commercial
Directeur.rice du développement commercial de Korus, vous :
dynamisez la croissance d’une équipe nationale et internationale
êtes leader des démarches commerciales stratégiques
êtes moteur de l’adaptation à un marché en forte évolution
êtes mobile en France et à l'international
Vous vous reconnaissez ?
Une expérience de 5 ans minimum en direction commerciale en étant membre du COMEX.
Appétence ou expérience dans le domaine de l’agencement ou dans un domaine similaire.
Bac +3 ou +5 de formation commerciale.
Maîtrise avancée de la suite Office et d’outils de CRM.
Anglais courant pour soutenir le développement européen.
Votre nouveau challenge
En tant que Directeur.rice du développement commercial de Korus, vous :
êtes membre du COMEX, vous co-construisez et animez la stratégie commerciale groupe (budget, PAC, KPI …) en lien avec le COSTRA, le marketing de l’offre & le service communication ;
conduisez les démarches commerciales grand comptes dans leur intégralité en étroite collaboration avec les responsables de marchés ;
développez les réseaux, établissez et animez des partenariats stratégiques internationaux, nationaux et régionaux ;
organisez et animez l’ensemble des équipes commerciales (directeurs de régions et commerciaux/chefs de projets) en assurant également le management direct des responsables de marchés.
Un accompagnement sur mesure Talent Program™
En plus d’intégrer cette société, vous bénéficiez pendant 6 mois d’un programme innovant et personnalisé d’accompagnement, de coaching et de formation réalisé par la société Fonction: Support.
L’ambition : accélérer le développement de vos aptitudes relationnelles et intrapreneuriales, renforcer votre contribution aux défis stratégiques et aller beaucoup plus loin qu’une simple « prise de poste ».
Pour postuler rendez-vous à l'adresse suivante : https://www.fonction-support.fr/offres-de-recrutement/directeur-developpement-commercial/
Type d'emploi : Temps plein, CDI
Salaire : 100 000,00€ à 150 000,00€ /an",6,il y a 2 jours,an,8333.333333333334,12500.0,10416.666666666668,2020-05-18,1,1,0,0,0,0,0,0,0,1,Grenoble ,38.0
d9882c697faed51a,"[""commercial""]",Conseiller(e) commercial véhicules neufs H/F RENNES,Renault Retail Group,4.1,Rennes (35),,"Vous développez votre portefeuille de clients et d’indicateurs d’affaires.
Dans le cadre de vos objectifs commerciaux et dans une logique de fidélisation…",1,CDI,"Description de la mission
Nous recherchons pour nos établissements de RENNES des Conseillers Commerciaux Véhicules Neufs à Particuliers ou Sociétés H/F.
Dans le cadre de vos objectifs commerciaux et dans une logique de fidélisation clients, vos missions principales seront les suivantes :
vous recevez et conseillez la clientèle sur les produits
vous assurez la promotion et la vente de véhicules et de services
vous fidélisez les clients afin de réaliser vos objectifs de ventes
vous effectuez de la prospection téléphonique à partir des fiches clients fournies
vous développez votre portefeuille de clients et d’indicateurs d’affaires
vous mettez en place le merchandising de votre surface de vente (agencement et propreté des lieux, clarté de l’offre et des prix)
vous effectuez les revues de contrats et signez les bons de commandes
Description du profil
De formation commerciale Bac+2 à Bac+4, vous justifiez d'une expérience réussie dans la vente de biens de consommation (distribution).
Vous avez le sens du commerce et du service clients et disposez d'une forte capacité de négociation et d'un bon relationnel.
Activité : Conseiller(e) commercial véhicules neufs H/F
Type de contrat : CDI
Localisation : RENNES
Date de publication : 14/05/2020",212,il y a 5 jours,,,,,2020-05-15,1,0,0,0,0,0,0,0,0,1,Rennes ,35.0
772ee655ada34fe3,"[""commercial""]",Commercial / secteur habitat - chalon-sur-saône F/H,Mistermenuiserie,0.0,Chalon-sur-Saône (71),3 900 € par mois,"Les objectifs sont de dépasser les 100 millions de chiffre d’affaires en France en 2021, grâce à notre équipe de 180 collaborateurs experte et à notre politique…",1,"Temps plein, CDI","L'entreprise
Group Label est spécialiste de la vente en E-commerce des équipements de menuiserie, de confort et de sécurité pour l'Habitat. Depuis sa création en 2010, et afin de répondre aux besoins spécifiques de ses clients, Group LABEL a développé 7 sites: labelhabitation.com, motorisationplus.com, radiateurplus.com, poeleabois.com, telecommandeonline.com, coffrefortplus.com et mistermenuiserie.com.
Mistermenuiserie.com est le site e-commerce n°1 en France de vente de menuiserie.
Créée il y a maintenant 4 ans, la marque s’est imposée sur son secteur et compte plus de 70 magasins à travers la France.
Les clés de notre réussite... c'est l' approche physique avec notre réseau de Connected Stores, en synergie avec l'approche digitale de nos 7 sites E-commerce.
Nous avons pour projet de devenir leader de notre marché en Retail pour s’étendre progressivement dans toute l’Europe. Les objectifs sont de dépasser les 100 millions de chiffre d’affaires en France en 2021, grâce à notre équipe de 180 collaborateurs experte et à notre politique ambitieuse de marketing d'acquisition .

Description du poste
Nous recherchons un(e) candidat(e) pour piloter et développer les ventes d’un « Connected Store » afin de nous accompagner dans notre développement.
Nos produits sont très bien placés d’un point de vue technique et esthétique, sans oublier un rapport qualité/prix optimum. Nos motorisations, notre usine de fabrication, nos garanties, nos solutions de financement, nos fournisseurs, les équipes back office sont autant d’appuis à votre réussite.
Nous nous sommes doté d’outils performant pour le suivi et le pilotage global en temps réel de la performance et de l’atteinte des objectifs de vente et de trafic.
Vous aurez pour mission de vendre nos gammes de produits, de convaincre et d'accompagner les prospects dans leurs choix de portails, portillons, clôtures et menuiseries.
En « face à face », par téléphone voir même sur le terrain, vous pilotez le business de votre zone. Vous serez amené(e) à réaliser régulièrement des suivis de pose, des actions de prospection pour augmenter la notoriété locale de votre magasin et occasionnellement des métrés chez vos clients.
Nous vous proposons une période d’intégration vous permettant de maîtriser nos gammes de produits, nos outils de travail, et une équipe interne technique et commerciale en soutien.
Rémunération et conditions de travail attractives.

Compétences requises
Vous aimez la Conquête, les défis audacieux ?
Vous avez besoin d’autonomie et vous êtes à l’aise dans le travail à distance en utilisant téléphone, web, skype, CRM … ?
Vous êtes un(e) passionné(e) de la vente ?!?
De formation Bac+2 et/ou avec expérience professionnelle, vous avez acquis des compétences dans la vente aux particuliers, aux professionnels et/ou dans les domaines techniques ?
Contactez-nous….
Rémunération potentielle 3900€ brut mensuel (Fixe + variable).
Liens entreprise :
https://www.facebook.com/mistermenuiserie/
https://www.linkedin.com/company/3201779
https://www.welcometothejungle.com/fr/companies/group-label-1
https://careers.werecruit.io/fr/mistermenuiserie",0,Publiée à l'instant,mois,3900.0,3900.0,3900.0,2020-05-20,1,1,0,0,0,0,0,0,0,1,Chalon-sur-Saône ,71.0
66f25f8d538d6661,"[""commercial""]",Assistant commercial et administratif H/F,Les Jardins d'Arcadie,3.1,Lagny-sur-Marne (77),1 800 € par mois,"Les Jardins d'Arcadie recrutent !
Sous la responsabilité du Directeur d’établissement, vous intervenez à la fois sur l'activité commerciale et sur la partie…",1,"Temps plein, CDI","Les Jardins d'Arcadie recrutent !
Sous la responsabilité du Directeur d’établissement, vous intervenez à la fois sur l'activité commerciale et sur la partie administrative dans la gestion quotidienne de notre Résidence Services Seniors.
Poste en CDI basé à Lagny sur Marne (77) à pourvoir immédiatement.
Vos missions principales sont les suivantes :
Assurer l’accueil physique et téléphonique de la résidence (prendre des messages, fixer des rendez-vous…) ;
Renseigner les prospects et les résidents en demande d’informations sur les prestations proposées ;
· Conduire les visites des prospects et leurs familles ;
· Participer à l’organisation d’évènements commerciaux sur la résidence ;
· Accueillir les résidents, les familles, les partenaires et les prospects ;
· Préparer l’arrivée des nouveaux résidents tant dans sa partie administrative (dossier résident) que logistique (préparation appartement) ;
· Assurer la gestion du courrier (tri, distribution, affranchissement…) ;
Profil :
De formation Bac à Bac+2, vous justifiez d’une première expérience commerciale réussie et maitrisez les outils bureautiques (traitement texte, tableur…).
Idéalement avec une connaissance du public accueilli, vous faites preuve de disponibilité, de réactivité, d’un bon sens de l’écoute et vous aimez les personnes âgées.
Donnez du sens à votre carrière professionnelle en rejoignant un groupe en plein développement, fort de ses valeurs humaines, au service des seniors.
ñ CDI temps plein (35H/semaine)
ñ Localisation – 11-13 rue Vacheresse 77400 LAGNY SUR MARNE.
Type d'emploi : Temps plein, CDI
Salaire : 1 800,00€ /mois
Expérience:
Assistanat Administratif: 2 ans (Souhaité)
assistant administratif H/F: 1 an (Souhaité)
Compétences logiciels bureautiques:
Basique (Souhaité)",10,il y a 1 jour,mois,1800.0,1800.0,1800.0,2020-05-19,1,1,0,0,0,0,0,0,0,1,Lagny-sur-Marne ,77.0
737fccf9dfe600ba,"[""commercial""]",Commercial secteur 32/47 F/H,LA PATELIERE,0.0,Condom (32),,"Permis de conduire B valide obligatoire (10 points minimum).
Une formation commerciale de Bac +2 à Bac +5 (Ecole de Commerce, Universitaire ou Ecole d'Ingénieur…",1,"Temps plein, CDD","Descriptif du Poste
Responsable du suivi commercial d’un secteur géographique défini, vous contribuez au développement de notre marque sur un parc existant de super/hyper de la grande distribution dans les départements 32 et 47.
Ce job d’été aura lieu du lundi 15 juin au vendredi 28 août 2020 (2,5 mois), possibilité d’extension à fin septembre (1 mois de +).
Vos principales responsabilités seront de :
*Suivre un parc de magasins déjà clients, en faisant les commandes et en assurant le merchandising. L’objectif étant de faire progresser ce parc à périmètre constant sur la période estivale.
*Un challenge de vente sera à relever sur les « box été ».
*Développer la DN sur les gammes référencées entrepôt.
*Assurez une veille concurrentielle dans les magasins visités (présences et offres des concurrents...)
Représentant la marque auprès des magasins et des chefs de rayons, vous conservez en toutes circonstances une attitude positive et contribuez à donner une excellente image de notre société.
Directement rattaché(e) au Chef des ventes de la région Ouest, vous communiquez au sein de la société toutes les informations pour développer notre courant d’affaires.
Profil recherché
Une formation commerciale de Bac +2 à Bac +5 (Ecole de Commerce, Universitaire ou Ecole d'Ingénieur option Agroalimentaire) en cours, idéalement jalonnée d'une première expérience en GMS (côté distributeur ou fournisseur), vous a permis de développer votre sens de l'initiative et votre goût pour le contact, la vente et la gestion.
Permis de conduire B valide obligatoire (10 points minimum)
Si vous vous reconnaissez dans ce profil et s’il correspond à vos attentes, votre candidature nous intéresse…
Salaire SMIC - Poste basé sur le département 32 ou 47
Défraiement des repas du midi
Voiture de fonction
Téléphone et PC portable
Type d'emploi : Temps plein, CDD
Avantages :
Véhicule de Fonction
Formation:
Bac +2 (BTS, DUT, DEUG) (Requis)
Lieu:
Condom (32) (Souhaité)
Certificats et autres accréditations:
Permis B (Requis)
Télétravail:
Non",0,il y a 5 jours,,,,,2020-05-15,1,1,1,0,0,0,0,0,0,0,Condom ,32.0
46e393bfbf7417e1,"[""commercial""]",Responsable commercial H/F,PHONE 2000,0.0,Paris 20e (75),2 000 € - 5 000 € par mois," L'élaboration des objectifs de vente et de production font partie de ses attributions.
 Très sociable, il côtoie de nombreux intervenants et a le goût du…",1,"Temps plein, CDD","Fiche de poste – Responsable Commercial
PHONE 2000 est un groupe implanté dans Paris, spécialisé dans le secteur d'activité de la vente et de la réparation de
produits nomades (smartphones, tablettes, accessoires …). Nous recherchons actuellement des personnes motivées afin
de nous accompagner pleinement dans notre développement.
Né en septembre 1999, la société est en pleine expansion. Notre objectif est d’apporter une entière satisfaction à nos
clients en termes de qualité de service. Pour ce faire, nous souhaitons créer une unité commerciale orientée B2B
Nous recherchons donc un Business unit Manager afin de participer et améliorer la stratégie commerciale de l’entreprise et
créer un lien avec nos clients et partenaires. Le but, accroitre la visibilité des marques Phone
2000 et GSM Master et leur chiffres d’affaires en répondants aux besoins des entreprises, afférents aux produits nomades.
Fonctions
 Le business unit manager est responsable d'une unité commerciale dont il définit et contrôle la mise en
oeuvre stratégique, ainsi que sa rentabilité.
 Garant de la rentabilité financière de son unité, le business unit manager doit gérer les aspects commerciaux,
administratifs et managériaux.
 Il est responsable du respect des marges et des prix de revient, ainsi que de la prospection et du développement
de la clientèle.
 L'élaboration des objectifs de vente et de production font partie de ses attributions. De même que la conception
du business plan, en accord avec la direction, se doit d'être adapté et appliqué au sein de la zone cible.
 Il doit également superviser toute son équipe : commerciaux, techniciens, agents de production...
 Il est en charge du recrutement du personnel et détermine les procédures de travail. Il est de son devoir de
développer les compétences de chacun pour assurer la rentabilité et la dynamique de l'unité.
 Il présente aussi les documents comptables de son secteur à ses supérieurs et propose des solutions
d'amélioration des performances commerciales.
 Dans son périmètre d'activité, il est le visage de l'entreprise.
Qualités
 Une bonne connaissance de l'emploi et de la formation, ainsi que de solides compétences en gestion commerciale
sont indispensables. La bonne connaissance des métiers et marchés du smartphone et autres produits nomades
sont requis.
 Le souci constant de la performance l'amène à rechercher l'information et les évolutions technologiques.
 Le business unit manager doit savoir convaincre. Rigoureux, organisé et créatif, il a un esprit de synthèse et
d'entreprise.
 Très sociable, il côtoie de nombreux intervenants et a le goût du travail en équipe. Il sait se montrer patient face à
un public difficile ou des situations imprévues.
 Flexible et résistant au stress, il sait anticiper les besoins et les demandes des clients, de ses employés et de sa
hiérarchie.
 Pédagogue, il transmet facilement et clairement son savoir et explique les méthodes et les stratégies à mettre en
place.
 Persévérant, il mène ses actions de manière coordonnée et aboutie.
Modalités
 Les candidatures sans CV ET lettre de motivation ne seront pas traitées.
 Type d'emploi : Temps plein. Contrats : CDD, CDI, Indépendants
 Salaire : selon profil
Durée du contrat : 12 mois
Type d'emploi : Temps plein, CDD
Salaire : 2 000,00€ à 5 000,00€ /mois
Expérience:
b ou similaire: 3 ans (Souhaité)
Télétravail:
Non",0,Il y a plus de 30 jours,mois,2000.0,5000.0,3500.0,2020-04-20,1,1,1,0,0,0,0,0,0,0,Paris 20e ,20.0
489e49a71a135037,"[""commercial""]",Conseiller commercial F/H,OGF,0.0,Villepinte (93),1 892 € - 1 936 € par mois,"Rejoignez-nous, parce que valoriser l'humain est au coeur de notre métier !.
Une personne accueillante qui souhaite exercer un métier riche de sens ?",1,"Temps plein, CDI","Rejoignez-nous, parce que valoriser l'humain est au coeur de notre métier !
Vous êtes...
Une personne accueillante qui souhaite exercer un métier riche de sens ?
Un conseiller à l'écoute des besoins des clients pour proposer un service de qualité, disposant d'une formation ou une expérience commerciale ?
Devenez :
Le conseiller commercial qui recommande les prestations funéraires adaptées aux besoins des clients.
Le garant du bon déroulement des obsèques, qui s'assure de la bonne communication entre les différents interlocuteurs et supervise l'organisation.
Le représentant local de l'entreprise, attentif à la satisfaction des clients et à la bonne gestion de son agence.
Vous accueillez et accompagnez les familles en agence et instaurez une relation de confiance. Vous intervenez sur la relation client, le conseil commercial et l'administratif et la gestion.
Vous intègrerez le groupe leader français des services funéraires, fier de son savoir-faire ""made in France"" et soucieux de son impact environnemental.
Vous bénéficierez d'un accompagnement sur-mesure durant tout votre parcours professionnel grâce aux circuits d'intégration, aux possibilités de formations et d'évolutions proposées chez OGF.
Au-delà de votre formation, votre expérience dans la vente aux particuliers, votre capacité d'écoute et votre sens de l'organisation sont importants, mais c'est surtout votre envie d'exercer un métier utile qui fera la différence et vous permettra de réussir en tant que Conseiller Funéraire H/F et d'évoluer au sein de notre Groupe.
Vous maîtrisez les outils bureautique et le permis B est indispensable.
Dans le cadre de votre intégration, vous bénéficierez d'une formation complète à nos métiers et services.
Doté de bonnes capacités rédactionnelles et d'adaptation, vous êtes un bon communiquant et êtes à l'aise lors de prise de parole en public.
Vous avez envie de donner du sens à vos missions... n'hésitez plus rejoignez-nous !
Avantages :
13ème mois
Titre-restaurant / Panier
Type d'emploi : Temps plein, CDI
Salaire : 1 892,00€ à 1 936,00€ /mois
Expérience:
conseiller commercial F/H: 2 ans (Souhaité)
Certificats et autres accréditations:
Permis B (Requis)",0,il y a 1 jour,mois,1892.0,1936.0,1914.0,2020-05-19,1,1,0,0,0,0,0,0,0,1,Villepinte ,93.0
